job_name,job_company,job_region,job_exp,job_edu,job_salary,job_company_type,job_company_pernum
php开发工程师,上海煜喜环保科技有限公司,上海-徐汇区,无经验,大专,6K-8K,不限,100-499人
虚拟化运维工程师,广东宏达建投控股集团有限公司,广州-萝岗区,1-3年,本科,6K-10K,合资,1000-9999人
开发工程师,河南聚众电子科技有限公司,郑州,3-5年,大专,7K-13K,民营,100-499人
PHP开发工程师/,江苏巨鸿信息技术有限公司,南京,1-3年,大专,8K-10K,民营,20-99人
高级后端开发工程师（YF01）,武汉东浦信息技术有限公司,武汉-武汉经济技术开发区,5-10年,本科,10K-15K,合资,500-999人
大数据培训讲师,陕西众望教育科技有限公司,西安,1-3年,本科,6K-8K,民营,20-99人
java开发工程师中级,深圳市拓保软件有限公司,北京,3-5年,本科,10K-15K,民营,100-499人
OpenStack运维技术支持工程师,浙江九州云信息科技有限公司,上海,经验不限,本科,6K-12K,民营,100-499人
运维工程师-广州-创新技术中心,广东道一信息技术股份有限公司,广州,3-5年,大专,10K-15K,民营,1000-9999人
开发工程师（音视频、流媒体方向）,郑州诺云网络科技有限公司,郑州,1-3年,本科,5K-10K,民营,20-99人
资深工程师,南京新立讯科技股份有限公司,南京,5-10年,本科,20K-27K,上市公司,100-499人
平台运维岗,武汉品淘湾教育咨询有限公司,武汉,1-3年,本科,7K-13K,民营,100-499人
开发工程师,陕西十月文物保护有限公司,西安,1-3年,本科,10K-20K,民营,20-99人
软件测试工程师（FBS1wjw）,北京东方国信科技股份有限公司,北京,1-3年,本科,8K-10K,上市公司,1000-9999人
测试工程师,上海挚飞信息科技有限公司,上海,1-3年,本科,6K-12K,民营,20-99人
渗透测试工程师,北京网御星云信息技术有限公司,广州,3-5年,学历不限,8K-10K,股份制企业,500-999人
讲师,河南蓝狐文化传播有限公司,郑州,1-3年,本科,8K-10K,民营,100-499人
RPA软件售前工程师,上海艺赛旗软件股份有限公司,南京,1-3年,大专,7K-10K,上市公司,100-499人
java开发,武汉领航人信息科技有限公司,武汉,经验不限,大专,8K-10K,民营,20人以下
工程师,西安察柏科技咨询有限公司,西安,1-3年,本科,8K-13K,民营,20-99人
生物信息研发工程师（产品方向）,北京吉因加科技有限公司,北京,经验不限,本科,8K-15K,民营,100-499人
openstack资深测试工程师,浙江九州云信息科技有限公司,上海,1-3年,本科,10K-15K,民营,100-499人
技术服务工程师（系统运维方向）,广州中国科学院软件应用技术研究所,广州-南沙区,1-3年,本科,6K-12K,事业单位,100-499人
开发助理,河南博堂电子科技有限公司,郑州,无经验,本科,2K-4K,合资,500-999人
（技术合伙人）,南京新华翻译服务有限公司,南京,1-3年,本科,10K-15K,民营,20人以下
生物信息研发工程师,武汉康测科技有限公司,武汉,1-3年,硕士,8K-10K,民营,20-99人
开发工程师,西安比邻卓越人力资源服务有限公司,西安-未央区,1-3年,本科,8K-15K,民营,20人以下
生物信息研发工程师（软件方向）,北京吉因加科技有限公司,北京-昌平区,1-3年,本科,8K-15K,民营,100-499人
软件开发工程师（数据采集）,上海联元智能科技有限公司,上海,3-5年,本科,12K-20K,民营,20-99人
AI图像算法工程师,昊源集团,广州-天河区,经验不限,本科,10K-20K,民营,500-999人
实习生,河南博堂电子科技有限公司,郑州,无经验,大专,2K-4K,合资,500-999人
/PHP高级程序员,江苏艾康生物医药研发有限公司,南京-浦口区,3-5年,大专,12K-20K,民营,20-99人
T培训讲师,北京中公教育科技股份有限公司-湖北,武汉,,本科,面议,民营,500-999人
程序员,西安联创佳讯网络科技有限公司,西安,1-3年,本科,5K-10K,其它,20-99人
MYSQL DBA,云汉芯城(上海)互联网科技股份有限公司,上海,3-5年,大专,25K-35K,股份制企业,100-499人
大数据开发工程师助理/可实习/住宿,河南康时电子科技有限公司,郑州,经验不限,大专,4K-6K,股份制企业,100-499人
"对日软件开发(SAP,IOS,",比自特株式会社,南京,3-5年,本科,12K-24K,外商独资,20-99人
项目经理/调试工程师（二）,连云港杰瑞电子有限公司武汉分公司,武汉,经验不限,本科,5.5K-10K,国企,100-499人
机器学习工程师,西安矩元维信息科技有限公司,西安-雁塔区,1-3年,硕士,10K-20K,外商独资,20人以下
人工智能开发定岗培养/委培生,河南佳易互动科技有限公司,郑州,无经验,大专,4K-6K,民营,100-499人
开发工程师,迪原创新(北京)科技有限公司,南京-雨花台区,1-3年,本科,10K-15K,民营,100-499人
高级数据分析师,北京高阳捷迅信息技术有限公司,武汉-洪山区,3-5年,本科,10K-15K,国企,100-499人
数字货币交易员,陕西九斗信息咨询管理有限公司,西安,3-5年,大专,6K-8K,民营,20-99人
风控系统开发工程师,河南恒品科技有限公司,郑州-郑东新区 ,3-5年,本科,10K-20K,民营,20-99人
日语Java/,Uniqsys优尼卡日本株式会社,南京,经验不限,本科,15K-30K,外商独资,20-99人
Linux C/C++ 高级软件工程师,格尔软件股份有限公司,西安,5-10年,本科,10K-20K,上市公司,100-499人
大数据开发工程师,河南恒品科技有限公司,郑州-郑东新区 ,3-5年,本科,10K-20K,民营,20-99人
工程师,南京惠衡咨询服务有限公司,南京,1-3年,大专,9K-12K,民营,20-99人
@,郑州瑞庭网络科技有限公司,郑州,经验不限,大专,6K-8K,民营,100-499人
语言讲师,重庆寅冠州教育科技有限公司,重庆,经验不限,大专,6K-12K,民营,500-999人
PHP开发工程师,青岛铭源润发进出口贸易有限公司,青岛-城阳区,3-5年,大专,10K-20K,民营,100-499人
JAVA+,中青才智教育投资(北京)有限公司,重庆,经验不限,大专,8K-16K,国企,500-999人
JAVA+,中青才智教育投资(北京)有限公司,长沙,经验不限,大专,8K-16K,国企,500-999人
高级web前端开发工程师,青岛易联互动网络科技有限公司,青岛,3-5年,本科,10K-15K,民营,20-99人
（AI人工智能方向）开发实习生,中青才智教育投资(北京)有限公司,重庆,经验不限,大专,8K-16K,国企,500-999人
开发工程师,湖南宇电智诚科技开发有限公司,长沙-岳麓区,1-3年,大专,4K-8K,民营,20人以下
HTML5开发工程师,青岛百灵信息科技股份有限公司,青岛-崂山区,1-3年,本科,6K-9K,外商独资,100-499人
Halcon机器视觉工程师,工极智能科技(苏州)有限公司,苏州,3-5年,本科,8K-12K,不限,20人以下
应用开发工程师+双休+五险,北京欣如信科技有限公司,重庆,经验不限,学历不限,6K-8K,股份制企业,500-999人
（AI人工智能方向）开发实习生,中青才智教育投资(北京)有限公司,长沙,经验不限,大专,8K-16K,国企,500-999人
中级JAVA开发工程师,福建新意科技有限公司,福州,3-5年,本科,10K-16K,外商独资,500-999人
JAVA+,中青才智教育投资(北京)有限公司,青岛,经验不限,大专,8K-16K,国企,500-999人
开发工程师,无锡辰达网络科技有限公司,苏州,经验不限,大专,4K-6K,民营,20-99人
信息技术,北京欣如信科技有限公司,重庆,经验不限,大专,6K-8K,股份制企业,500-999人
工程师,北京思特奇信息技术股份有限公司,长沙-芙蓉区,1-3年,本科,6K-8K,上市公司,1000-9999人
PHP程序员,福建省九州天下信息科技有限公司,福州,1-3年,本科,4K-6K,民营,20人以下
少儿编程老师 ,睿丁英语石家庄长安校区,石家庄,1-3年,大专,6K-8K,民营,100-499人
开发实施工程师（青岛） ,北京推想科技有限公司,青岛-市南区,1-3年,大专,6K-10K,民营,100-499人
（AI人工智能方向）开发实习生,中青才智教育投资(北京)有限公司,苏州,经验不限,大专,8K-16K,国企,500-999人
工程师双休五险一金,北京欣如信科技有限公司,重庆,经验不限,学历不限,8K-10K,股份制企业,500-999人
java+,北京百知教育科技有限公司,长沙,经验不限,大专,8K-16K,股份制企业,500-999人
JAVA+,中青才智教育投资(北京)有限公司,长春,经验不限,大专,8K-16K,国企,500-999人
软件开发中级工程师,福建新大陆软件工程有限公司,福州,1-3年,本科,6K-12K,民营,1000-9999人
JAVA+,中青才智教育投资(北京)有限公司,石家庄,经验不限,大专,8K-16K,国企,500-999人
（AI人工智能方向）开发实习生,中青才智教育投资(北京)有限公司,青岛,经验不限,大专,8K-16K,国企,500-999人
JAVA+,中青才智教育投资(北京)有限公司,苏州,经验不限,大专,8K-16K,国企,500-999人
急招,北京欣如信科技有限公司,重庆,经验不限,大专,6K-8K,股份制企业,500-999人
开发,中软国际科技服务有限公司深圳分公司,长沙-岳麓区,1-3年,大专,薪资面议,上市公司,10000人以上
技术讲师(Java/Web/UI/,长春中软卓越科技有限公司,长春,3-5年,大专,6K-10K,上市公司,10000人以上
运维开发 （Java或,东软集团股份有限公司,福州-鼓楼区,经验不限,本科,薪资面议,合资,10000人以上
（AI人工智能方向）开发实习生,中青才智教育投资(北京)有限公司,石家庄,经验不限,大专,8K-16K,国企,500-999人
高级,青岛容商天下网络有限公司,青岛-即墨区,3-5年,大专,8K-10K,民营,100-499人
工程师,上海安硕信息技术股份有限公司,苏州,1-3年,本科,8K-15K,上市公司,10000人以上
（AI人工智能）开发实习生,北京百知教育科技有限公司,重庆,经验不限,大专,8K-16K,股份制企业,500-999人
IT培训讲师,中公教育湖南分公司,长沙,经验不限,本科,8K-16K,民营,500-999人
（AI人工智能方向）开发实习生,中青才智教育投资(北京)有限公司,长春,经验不限,大专,8K-16K,国企,500-999人
运维开发 （Java或,东软集团股份有限公司,福州-鼓楼区,经验不限,本科,薪资面议,合资,10000人以上
软件开发工程师,河北银安电子有限公司,石家庄,1-3年,本科,6K-8K,民营,100-499人
java+,北京百知教育科技有限公司,青岛,经验不限,大专,8K-16K,股份制企业,500-999人
人工智能开发实习生,江苏宝瑞网络技术有限公司,苏州,经验不限,大专,4K-6K,民营,20-99人
java+,北京百知教育科技有限公司,重庆,经验不限,大专,8K-16K,股份制企业,500-999人
云原生(Go、,中电工业互联网有限公司,长沙-岳麓区,经验不限,本科,6K-12K,国企,100-499人
技术讲师(Java/Web/UI/,长春中软卓越科技有限公司,长春,1-3年,大专,6K-10K,民营,20-99人
数据分析&挖掘师（IBM SPSS/,福州咸鱼科技有限公司,福州,3-5年,本科,10K-15K,民营,20-99人
算法工程,河北重达科技有限公司,石家庄,经验不限,学历不限,5K-10K,民营,20-99人
（AI人工智能）开发实习生,北京百知教育科技有限公司,青岛,经验不限,大专,8K-16K,股份制企业,500-999人
诚聘,苏州高博应诺信息科技有限公司,苏州,经验不限,大专,4K-6K,合资,100-499人
开发工程师,成都凡云科技有限公司,重庆,3-5年,大专,6K-8K,民营,20-99人
（AI人工智能）开发实习生,北京百知教育科技有限公司,长沙,经验不限,大专,8K-16K,股份制企业,500-999人
java+,北京百知教育科技有限公司,长春,经验不限,大专,8K-16K,股份制企业,500-999人
技术主管（12k）,福州咸鱼科技有限公司,福州,3-5年,本科,10K-15K,民营,20-99人
 Java c++ 编程讲师 五险一金 双休,石家庄童程童美培训学校有限公司,石家庄,经验不限,本科,6K-8K,上市公司,10000人以上
工程师,青岛同济孵化器有限公司,青岛,1-3年,本科,6K-10K,合资,20-99人
java/.net/,苏州安艾艾迪职业培训中心,苏州,经验不限,大专,4K-6K,外商独资,100-499人
开发工程师,盼达用车,重庆,1-3年,本科,7K-12K,民营,100-499人
算法工程师,深圳市麦讯科技互联网有限公司,长沙,经验不限,大专,8K-10K,民营,100-499人
（AI人工智能）开发实习生,北京百知教育科技有限公司,长春,经验不限,大专,8K-16K,股份制企业,500-999人
运维开发工程师,福建博思软件股份有限公司,福州-闽侯县,1-3年,本科,8K-10K,上市公司,1000-9999人
 Java c++ 编程讲师 五险一金 双休,石家庄童程童美培训学校有限公司,石家庄,经验不限,本科,6K-8K,上市公司,10000人以上
讲师,大连东软睿道教育信息服务有限公司,青岛-黄岛区（新行政区）,5-10年,本科,15K-20K,上市公司,1000-9999人
开发实习助理,苏州安艾艾迪职业培训中心,苏州,经验不限,大专,4K-6K,外商独资,100-499人
工程师,锐思科,重庆-渝北区,3-5年,本科,10K-15K,民营,100-499人
高级,深圳市麦讯科技互联网有限公司,长沙,经验不限,大专,10K-15K,民营,100-499人
工程师 人工智能工程师,卓云科技服务(长春)有限公司,长春,经验不限,中专,6K-8K,上市公司,10000人以上
开发实习生(J15621),锐捷网络股份有限公司,福州,无经验,本科,1K-2K,合资,1000-9999人
 Java c++ 编程讲师 五险一金 双休,石家庄童程童美培训学校有限公司,石家庄,经验不限,本科,6K-8K,上市公司,10000人以上
/Java体验课讲师（青岛0,大连东软睿道教育信息服务有限公司,青岛-黄岛区（新行政区）,3-5年,本科,15K-20K,上市公司,1000-9999人
软件开发程序员+双休,苏州安艾艾迪职业培训中心,苏州,经验不限,大专,4K-6K,外商独资,100-499人
开发工程师,苏州科技城,重庆-渝北区,3-5年,本科,薪资面议,其它,100-499人
少儿编程讲师Java/,湖南好小子机器人科技有限公司,长沙-开福区,经验不限,本科,6K-9K,民营,100-499人
软件工程师,长春光华科技发展有限公司,长春,1-3年,本科,4K-8K,民营,100-499人
开发工程师,福州市传一教育管理有限公司,福州,经验不限,学历不限,10K-15K,民营,100-499人
java ,石家庄童程童美培训学校有限公司,石家庄-裕华区,经验不限,本科,6K-8K,上市公司,10000人以上
软件开发工程师,青岛左岸企业营销策划管理有限公司,青岛-市北区（新行政区）,经验不限,学历不限,4K-6K,民营,20-99人
开发实习生（大数据）,苏州安艾艾迪职业培训中心,苏州,经验不限,大专,4K-6K,外商独资,100-499人
